wikidata_id,name,kind,start,country,image,sitelinks
Q4353806,Streaplers,group,1959,Sweden,"Viking Cinderella, 20221123, Streaplers, Etage, 05.jpg",10
Q1382101,Streetlight Manifesto,group,2002,United States,Streetlight Manifesto 02-17-05.jpg,13
Q951170,Strike Anywhere,group,1999,United States,"Strike Anywhere, Taipei 2-28-07.jpg",11
Q2303544,Strung Out,group,1989,United States,Strung Out (Ruhrpott Rodeo 2013) IMGP4977 nmz.jpg,12
Q1052564,Stryper,group,1983,United States,Stryper 2016.jpg,22
Q1489237,Stuck Mojo,group,1989,United States,Stuck Mojo Band - 2016 Lineup.jpg,8
Q16736403,Sturgill Simpson,person,2004,United States,Sturgill Simpson photo 2016 (cropped).jpg,19
Q206244,Stéphane Grappelli,person,1908,France,Stephane Grappelli Allan Warren.jpg,44
Q1848854,Sub Focus,person,2002,United Kingdom,Sub Focus @ Club Formation (4159729869).jpg,18
Q2141308,Subhumans,group,1980,United Kingdom,Subhumans.jpg,14
Q591691,Sublime,group,1988,United States,,28
Q73882406,Subtronics,person,2013,United States,,4
Q7632349,Suburban Lawns,group,1978,United States,,3
Q655629,Subway to Sally,group,1990,Germany,Subway to Sally Metal Frenzy 2024 28.jpg,10
Q22129264,Suchmos,group,2013,Japan,,4
Q826255,Suede,group,1989,United Kingdom,"Suede, Brighton Centre.jpg",36
Q7634434,Sueño Latino,group,,,,3
Q269450,Suffocation,group,1989,United States,Suffocation Summer Breeze Open Air 2017 27.jpg,22
Q319502,Sufjan Stevens,person,1995,United States,Sufjan Stevens playing banjo edit1 (cropped).jpg,41
Q787391,Sugar Minott,person,1969,Jamaica,Sugarminott.jpg,11
Q899341,Suicidal Tendencies,group,1981,United States,Suicidal Tendencies - Elbriot 2018 02 (cropped).jpg,32
Q1543315,Suicide Commando,group,1986,Belgium,Suicide commando johan van roy.jpg,13
Q431700,Suicide Silence,group,2002,United States,Warped Tour 2010 Maryland.jpg,31
Q700978,Suidakra,group,1994,Germany,Suidakra.JPG,15
Q483558,Sum 41,group,1996,Canada,Sum 41 live 2008.jpg,67
Q247696,Summoning,group,1993,Austria,,22
Q114654731,Summrs,person,2017,United States,Summrs.jpg,8
Q354508,Sun Ra,person,1934,United States,Sun Ra (1973 publicity photo - Impulse ABC Dunhill).jpg,42
Q3503801,Sunburned Hand of the Man,group,1997,United States,,3
Q7639216,Sundar Popo,person,1969,,Sundarpopo.jpg,3
Q391397,Sung Si-kyung,person,2000,South Korea,Sung Si-kyung in March 2011 from acrofan.jpg,13
Q594855,Sunn O))),group,1998,United States,Sunn O))) - Brutal Assault 01.jpg,23
Q1361543,Sunny Day Real Estate,group,1992,United States,Sunny Day Real Estate 2010.jpg,17
Q477783,Sunnyland Slim,person,1906,United States,,12
Q385650,Super Cat,person,1981,Jamaica,Super Cat Oct 2021 (cropped).png,9
Q2367143,Super Diamono,group,1974,Senegal,,4
Q7642402,Super Heroines,group,1981,United States,,2
Q7643057,Superblue,person,1956,Trinidad and Tobago,Superblue performing at a boat cruise.jpg,2
Q1120684,Supergrass,group,1993,United Kingdom,Supergrass in Madrid.jpg,30
Q7643966,Supermerk2,group,2003,Argentina,,1
Q176457,Supertramp,group,1969,United Kingdom,Supertramp0062.jpg,43
Q4922443,Suraphol Sombatcharoen,person,1950,Thailand,สุรพล สมบัติเจริญ.webp,37
Q7645874,Surf Punks,group,1976,United States,,1
Q4392541,Surfer Blood,group,2009,United States,Surfer Blood 2013.jpg,8
Q2368531,Surgeon,person,1991,United Kingdom,Surgeon (Anthony Child).jpg,4
Q1135315,Survivor,group,1978,United States,Survivor sweden.jpg,35
Q19561463,Susan McCann,person,1976,,Susan McCann.jpg,4
Q152266,Susana Baca,person,1944,Peru,Susana baca.jpg,20
Q1785313,Susse Wold,person,1938,Kingdom of Denmark,Susse Wold og Mads Adam Heindorf.jpg,11
Q7649908,Sutcliffe Jügend,group,1982,United Kingdom,,0
Q6640518,Suthep Wongkamhaeng,person,1934,Thailand,Suthepweb.jpg,6
Q509073,Suzanna Lubrano,person,1996,Kingdom of the Netherlands,,8
Q236112,Suzanne Vega,person,1982,United States,"Suzanne Vega presents her Peabody Award, May 2004 (2).jpg",50
Q234750,Suzi Quatro,person,1964,United States,2017 Lieder am See - Suzi Quatro - by 2eight - 8SC8448 (cropped).jpg,50
Q17103153,Svartidauði,group,2002,Iceland,Svartidauði Party.San Metal Open Air 2019 05.jpg,4
Q61011,Sven Väth,person,1982,Germany,Väth 0047.jpg,24
Q45339026,Sven Wittekind,person,1982,,Sven Wittekind (1).JPG,2
Q696274,Sven-Ingvars,group,1956,Sweden,Sven-Ingvars 2016-5.jpg,12
Q237385,Svetlana Ceca Ražnatović,person,1987,Serbia,Ceca koncert ljubljana 2009.jpeg,39
Q1480687,Swallow the Sun,group,2000,Finland,Swallow the Sun Wave-Gotik-Treffen 2016 05.jpg,18
Q573017,Swans,group,1982,United States,Swans warsaw 10 12 2010 poland m kutera.jpg,27
Q20709,Swedish House Mafia,group,2007,Sweden,Swedish House Mafia 2012-06-16 001.jpg,43
Q15808423,Sweet Exorcist,group,1990,United Kingdom,,2
Q1377724,Sweet Female Attitude,group,1996,United Kingdom,Sweet Female Attitude Live at Cardiff University in 2017.jpg,6
Q888972,Sweet Sensation,group,1986,United States,,6
Q1442188,Swell Maps,group,1972,United Kingdom,,4
Q924292,Swervedriver,group,1989,United Kingdom,Swervedriver @ Becks Music Box (20 2 2011) (5477804755).jpg,11
Q955863,Swing Out Sister,group,1985,United Kingdom,Swing Out Sister.JPG,17
Q3101707,Switch,person,2003,United Kingdom,Switchdj.jpg,10
Q1679412,SWV,group,1990,United States,Hi-Res NAACP DSC09523ACR (15317108755) (1).jpg,18
Q689341,Sybreed,group,2003,Switzerland,,12
Q500683,Sylvester,person,1972,United States,,20
Q240885,Sylvie Vartan,person,1961,France,Vartan-Quaisse0847.jpg,42
Q1808794,Symarip,group,1969,United Kingdom,Mr. Symarip Klub-Ost 03.jpg,8
Q648940,Symphony X,group,1994,United States,Symphony X in Carrboro 2022.jpg,35
Q2943135,Synapscape,group,,,Synapscape Nocturnal Culture Night 11 2016 03.jpg,3
Q2718300,System 7,group,1989,United Kingdom,System 7.JPG,9
Q45165,System of a Down,group,1995,United States,SoaD-2013-1.jpg,79
Q7663688,System Tazvida,person,1988,Zimbabwe,,2
Q16210722,SZA,person,2011,United States,KendrickSZASPurs230725-19 - 54683179509 (cropped) (cropped).jpg,50
Q939347,Sérgio Godinho,person,1971,Portugal,Sérgio Godinho Cosmopolite (212359).jpg,14
Q337359,Sérgio Mendes,person,1961,Brazil,Sérgio Mendes e o Grupo 77 (cropped).tif,42
Q7666101,Sérgio Reis,person,1960,Brazil,Sergioreis.jpg,8
Q10376356,Sílvio Caldas,person,1908,Brazil,Silviocaldas.JPG,5
Q1320710,Só Pra Contrariar,group,1989,Brazil,00 sopracontrariar bsb.jpg,6
Q10682,Sœurs Goadec,group,,France,Goadeg.JPG,10
Q17450386,Sơn Tùng M-TP,person,2009,Vietnam,Son Tung M-TP 1 (2017).png,20
Q358538,T-Bone Walker,person,1928,United States,T-Bone Walker 1972.jpg,30
Q12897581,T-Vice,group,1992,Port-au-Prince,,2
Q65972849,T. Buckley,person,,Canada,,1
Q119598303,T. H. Subash Chandran,person,1946,,,1
Q7668495,T. M. Krishna,person,1988,India,TM Krishna.jpg,10
Q211770,T. Rex,group,1967,United Kingdom,Marc Bolan In Concert 1973.jpg,40
Q214227,T.I.,person,1999,United States,T.I. 2022 Interview.png,51
Q2558967,T99,group,1989,Belgium,,6
Q3513534,Tabou Combo,group,1968,Pétion-Ville,Tabou Combo at the 2014 Festival International Nuits d'Afrique in Montréal (1-3).jpg,5
Q2743754,Tabu Ley Rochereau,person,1959,Democratic Republic of the Congo,Rochereau performing at Paris Olympia.jpg,15
Q3513649,Tackhead,group,1987,United States,,4
Q692872,Tactical Sekt,group,2002,,TSLogo.png,3
Q490719,Tae Jin Ah,person,1973,South Korea,Tae Jin-Ah.jpg,13
Q11439213,Taeko Ōnuki,person,1971,Japan,,16
Q353023,Taj Mahal,person,1964,United States,Taj Mahal (musician).jpg,36
Q3290277,Takashi Hosokawa,person,1975,Japan,,7
Q95494604,Takashi Kokubo,person,1956,Japan,,3
Q2389434,Takemoto Gidayū,person,1651,Japan,,5
Q7678153,Takeshi Terauchi,person,1960,Japan,,7
Q11379993,Takio Itō,person,1950,Japan,,1
Q3514381,Taku Sugimoto,person,1965,Japan,Taku Sugimoto.jpg,5
Q18207948,Takun J,person,2005,Liberia,Hipco artist Takun J.jpg,1
Q24950843,Tale Of Us,group,2010,Italy,,9
Q595705,Talk Talk,group,1981,United Kingdom,,38
Q205001,Talking Heads,group,1975,United States,Talking Heads Remain In Light (1980 Sire publicity photo) (5-4 cropped).jpg,56
Q3514534,Tall Dwarfs,group,1981,New Zealand,,6
Q497298,Talulah Gosh,group,1986,United Kingdom,,6
Q9355427,Tamba Trio,group,1960,Brazil,,4
Q9619,Tame Impala,group,2007,Australia,Tame Impala.jpg,43
Q1515351,Tamikrest,group,2006,Mali,Tamikrest - Burg Herzberg Festival 2024 20.jpg,12
Q234017,Tammy Wynette,person,1966,United States,Tammy Wynette.JPG,39
Q1345751,Tampa Red,person,1904,United States,Tampa-in-beret zpsd4275d4e.webp,18
Q153616,Tangerine Dream,group,1967,Germany,Tangerine Dream - Elbphilharmonie Hamburg 2018 02.jpg,38
Q570610,Tanghetto,group,2003,Argentina,Tanghetto Live.jpg,7
Q469894,Tansen,person,1562,,"Tansen of Gwalior. (11.8x6.7cm) Mughal. 1585-90. National Museum, New Delhi..jpg",29
Q2008329,Tante Leen,person,1912,Kingdom of the Netherlands,Tante Leen (1971).jpg,6
Q836609,Tanzwut,group,1998,Germany,TANZWUT 2015 Band3 klein.jpg,15
Q422799,Tara Devi,person,1945,Dominion of India,,15
Q105902791,Tarcísio do Acordeon,person,1993,Brazil,,2
Q485771,Tarkan,person,1991,Turkey,Tarkan (9).jpg,66
Q253607,Tata Young,person,1991,Thailand,Tata young pimf 2007.JPG,27
Q7688054,Tati Quebra Barraco,person,1995,Brazil,Tati-Quebra-Barraco.jpg,7
Q7688132,Tatico Henriquez,person,1943,Dominican Republic,Jesusrodriguezmamajuana.jpg,2
Q1154190,Tatsurō Yamashita,person,1973,Japan,"Tatsuro Yamashita, 2005 (forward crop).jpg",16
Q182537,Taxman,group,,,,27
Q7689943,Taylor Deupree,person,1971,United States,Taylor Deupree (cropped).jpg,4
Q26876,Taylor Swift,person,2003,United States,Taylor Swift at the 2023 MTV Video Music Awards (3).png,177
Q17151338,Tchami,person,2013,France,"Tchami Performing at Rebel, Toronto.png",15
Q510161,Tchavolo Schmitt,person,1954,France,Tchavolo Schmitt brighter.jpg,6
Q2398467,Team Dresch,group,1993,United States,Team Dresch 2009-09-20.jpg,6
Q269091,Tears for Fears,group,1981,United Kingdom,Tears for Fears 2008.jpg,47
Q359303,Tech N9ne,person,1991,United States,Tech N9ne Interview 2025.png,30
Q18162708,Techno Animal,group,1991,United Kingdom,,2
Q528413,Technoboy,person,1992,Italy,Airbeat One 2015 Technoboy by Denis Apel-1683.jpg,13
Q1344793,Technotronic,group,1988,Belgium,"Jo Bogaert, ook bekend als Thomas De Quincey.jpg",24
Q22909295,Teddy Killerz,group,2012,,Teddy Killerz.jpg,3
Q449371,Teddy Pendergrass,person,1970,United States,TEDDY PENDAGRASS.jpg,31
Q28732615,Tee Grizzley,person,2016,United States,Tee Grizzley (cropped).jpg,10
Q106658275,Teejayx6,person,2017,United States,Teejayx6 laced visuals.png,1
Q235931,Teena Marie,person,1964,United States,Teena Marie.jpg,23
Q1404339,Teenage Jesus and the Jerks,group,1976,United States,Teenage Jesus and the Jerks (2584307444).jpg,11
Q4050792,Teengenerate,group,1993,Japan,Teengenerate.jpg,4
Q611466,Tego Calderón,person,1996,United States,TegoCalderon.jpg,35
Q615867,Telex,group,1978,Belgium,Eurovision Song Contest 1980 - Telex.jpg,21
Q72759173,Tems,person,2015,Nigeria,Tems on NdaniTV Sessions -cropped.png,34
Q3517940,Ten City,group,1987,United States,,4
Q630808,Ten Years After,group,1966,United Kingdom,Ten Years After (1970).png,25
Q205780,Tenacious D,group,1994,United States,TenaciousDO2160623 (38 of 62) (cropped).jpg,44
Q1756151,Tenhi,group,1996,Finland,,14
Q963827,Tennessee Ernie Ford,person,1949,United States,Tennessee Ernie Ford 1957.JPG,29
Q17092262,Tenores di Bitti,group,,,,1
Q7701476,Tera Melos,group,2004,United States,Tera Melos.jpg,5
Q3518278,Terakaft,group,2001,Mali,,4
Q967230,Terence Blanchard,person,1980,United States,Terence Blanchard.jpg,19
Q439182,Teresa Parodi,person,1947,Argentina,"Teresa Parodi, Ministra de cultura de la Nación (14653360491).jpg",12
Q463945,Teresa Teng,person,1967,Taiwan,Teresa Teng US.jpg,81
Q965154,Terrorizer,group,1986,United States,,14
Q7704407,Terry Francis,person,1966,United Kingdom,,2
Q365243,Terry Riley,person,1960,United States,"Terry Riley, Tokyo 8 Nov 2017 (cropped).jpg",31
Q1430984,Tesseract,group,2007,United Kingdom,Tuska 20130628 - TesseracT - 29.jpg,18
Q1502233,Test Dept,group,1981,United Kingdom,Test Dept.jpg,10
Q32543,Test Icicles,group,2004,United Kingdom,,8
Q309312,Testament,group,1983,United States,2017 Testament - by 2eight - 8SC1105.jpg,40
Q7706997,Tetuzi Akiyama,person,1964,Japan,Tetuziakiyama.png,1
Q966565,Tex Ritter,person,1905,United States,Tex Ritter 1966.JPG,26
Q321178,Tex Williams,person,1946,United States,Tex Williams 1967.JPG,10
Q2407606,Texas Faggott,group,,Finland,,2
Q2031683,Textures,group,2001,Netherlands,Textures.jpg,13
Q1070141,Tha Dogg Pound,group,1992,United States,Tha Dogg Pound.jpg,20
Q2690281,Tha Playah,person,1982,Kingdom of the Netherlands,20101003-0147 Syndicate 2010 Tha Playah.jpg,5
Q171235,Thalía,person,1981,Mexico,Thalía Primera Fila cropped.jpg,66
Q10824899,Thanh Thúy,person,1957,Vietnam,,2
Q218997,The 101ers,group,1974,England,,12
Q861190,The 13th Floor Elevators,group,1965,United States,The 13th Floor Elevators (1960s Photo).jpg,29
Q1472482,The 4-Skins,group,1979,United Kingdom,The 4-Skins 1980.jpg,20
Q1753111,The 5th Dimension,group,1966,United States,5th Dimension 1969.jpg,19
Q1535896,The Abyssinians,group,1968,Jamaica,The Abyssinians LanzamientoRototomReggaeContestLatino10-11 20101015.jpg,15
Q1760836,The Action,group,1965,United Kingdom,,10
Q7712717,The Advisory Circle,person,2001,United Kingdom,,3
Q533478,The Alan Parsons Project,group,1975,United Kingdom,Alan Parsons live.jpg,36
Q786980,The Albion Band,group,1971,United Kingdom,"The Albion Band, outdoor concert at Holland House, London, summer 1983.jpg",7
Q704757,The Alchemist,person,1993,United States,TheAlchemist2014.jpg,18
Q507327,The Allman Brothers Band,group,1969,United States,Allman Brothers Band 1969.jpg,45
Q131422,The Animals,group,1962,United Kingdom,Eric Burdon & the Animals.jpg,53
Q2118895,The Association,group,1965,United States,The Association 1968.JPG,17
Q2000851,The Avalanches,group,1997,Australia,StrokesRosendal080622-2 (52144817677).jpg,17
Q950309,The B-52's,group,1976,United States,The B-52's (1980 Warner publicity photo).jpg,35
Q3519860,The Balfa Brothers,group,,United States,,4
Q600344,The Band,group,1967,Canada,The Last Waltz.jpg,40
Q214418,The Bangles,group,1981,United States,Bangles at Festival of Friends 2012.jpg,44
Q3519888,The Bats,group,1982,New Zealand,Band Together Concert For Canterbury.jpg,4
Q183048,The Beach Boys,group,1961,United States,"The Beach Boys, May 29, 2012.jpg",81
Q2165980,The Beat,group,1978,United Kingdom,English Beat - Seattle 2010 - 18.jpg,15
Q1299,The Beatles,group,1960,United Kingdom,Beatles Trenter 1963.jpg,245
Q1452973,The Bel-Airs,group,1961,United States,,5
Q11328522,The Birds,group,,Japan,,1
Q378958,The Black Crowes,group,1989,United States,The Black Crowes Live at the Hammerstein Ballroom.jpg,26
Q2667938,The Black Dog,group,1989,United Kingdom,,7
Q606226,The Black Keys,group,2001,United States,Black-keys-sxsw-montage.jpg,43
Q7718487,The Blackbyrds,group,1973,United States,,7
Q1615382,The Blackwood Brothers,group,1934,United States,The Blackwood Brothers.png,3
Q2004533,The Blasters,group,1979,United States,Dave Alvin.jpg,11
Q2092670,The Blind Boys of Alabama,group,1939,United States,The Blind Boys of Alabama Cosmopolite 2018 (202624).jpg,19
Q1605508,The Blood Brothers,group,1997,United States,Blood Brothers 1live.jpg,12
Q1517721,The Bloody Beetroots,person,2006,Italy,Bob Rifo.jpg,14
Q769123,The Blue Hearts,group,1985,Japan,,14
Q1970440,The Blue Nile,group,1981,United Kingdom,,12
Q977373,The Blue Sky Boys,group,,United States,,2
Q3520048,The Bodines,group,1985,United Kingdom,,4
Q646218,The Bodysnatchers,group,1979,United Kingdom,,5
Q2409957,The Books,group,2000,United States,,5
Q1410132,The Bothy Band,group,1974,United Kingdom,,14
Q608233,The Brand New Heavies,group,1985,United Kingdom,Brand New Heavies at the Porgy & Bess in Vienna 2008h.jpg,17
Q913560,The Brides of Funkenstein,group,1978,United States,,2
Q211526,The Byrds,group,1964,United States,The Byrds (1970).jpg,43
Q7720909,The Cadets,group,,,,1
Q7721110,The Campbell Brothers,group,,United States,The Campbell Brothers (All) @ Richmond Folk Festival (21949164579).jpg,2
Q223495,The Carpenters,group,1969,United States,Carpenters 1974.jpg,195
Q858388,The Cars,group,1976,United States,The Cars 1984 (Elektra Press Kit Photo).jpg,35
Q7721684,The Catalinas,group,,United States,,1
Q1961659,The Cats,group,1965,Netherlands,The Cats - TopPop 1974 3.png,5
Q2410177,The Chambers Brothers,group,1954,United States,Chambers Brothers 1970.JPG,10
Q1472126,The Chantays,group,1962,United States,,12
Q961810,The Chariot,group,2003,United States,Scogin Cornerstone06.jpg,9
Q1542958,The Charlatans,group,1989,United Kingdom,The Charlatans no Rock in Way.jpg,19
Q208507,The Chemical Brothers,group,1989,United Kingdom,"The Chemical Brothers performing in Barcelona, Spain (2007).jpg",41
Q3986249,The Chesterfield Kings,group,1979,United States,,3
Q467933,The Chi-Lites,group,1959,United States,,10
Q662577,The Chieftains,group,1963,Ireland,Chieftains-anoriant2008.png,24
Q1386995,The Chiffons,group,1960,United States,The-Chiffons.jpg,17
Q1634063,The Chills,group,1980,New Zealand,Martin Phillipps IMG 4449.jpg,9
Q962528,The Chocolate Watchband,group,1965,United States,Chocolate Watchband c. 1966.jpg,10
Q7722658,The Chords,group,1951,United States,,8
Q1757705,The Church,group,1980,Australia,The Church 2015.jpg,16
Q1087300,The Cinematic Orchestra,group,1999,United Kingdom,The cinematic orchestra.JPG,17
Q1209252,The Clancy Brothers,group,1956,Ireland,,14
Q125603,The Clash,group,1976,United Kingdom,Clash 21051980 12 800.jpg,76
Q2410301,The Clean,group,1978,New Zealand,The Clean 1.jpg,6
Q7726628,The Cold Crush Brothers,group,1979,United States,Weekend Photo Cold Crush Brothers.JPG,4
Q1725152,The Congos,group,1975,Jamaica,The Congos in Chartres 1.JPG,13
Q7727671,The Correspondents,group,,,,3
Q1137218,The Country Gentlemen,group,1957,United States,,2
Q1814766,The Coup,group,1991,United States,,7
Q1658371,The Cowsills,group,1965,United States,TheCowsills.jpg,14
Q1361146,The Cramps,group,1976,United States,Cramps1982-07.jpg,22
Q163138,The Creation,group,1796,,,25
Q50975,The Crystal Method,group,1993,United States,Crystal Method by disavian.jpg,15
Q1475018,The Crystals,group,1961,United States,The crystals sm.JPG,21
Q484427,The Cure,group,1976,United Kingdom,The Cure Live in Singapore 2- 1st August 2007.jpg,73
Q940536,The Damned,group,1976,United Kingdom,The Damned.jpg,32
Q1141454,The Dave Clark Five,group,1957,United Kingdom,Dave Clark Five 1964.JPG,28
Q116936,The dB's,group,1978,United States,The dB's in 2012-Philadelphia.jpg,8
Q930112,The Decemberists,group,2000,United States,Thedecemberists2005.jpg,28
Q2000558,The Delfonics,group,1965,United States,The Delphonics 1995.jpg,15
Q1759086,The Dells,group,1952,United States,The Dells.png,12
Q1184543,The Delmore Brothers,group,1926,United States,Delmore Blue checks border color pic.jpg,4
Q7729893,The Devil's Blood,group,2006,Netherlands,,9
Q1307025,The Dillinger Escape Plan,group,1997,United States,IMG 4170TheDillingerEscapePlan.jpg,24
Q2614717,The Dirtbombs,group,1992,United States,Golden Plains Festival (The Dirt Bombs).jpg,7
Q2410892,The Dirty Heads,group,1996,United States,Dirty Heads 0001.jpg,4
Q1754173,The Disposable Heroes of Hiphoprisy,group,1990,United States,,4
Q1543686,The Divine Comedy,group,1989,United Kingdom,DivineComedy20070810 01.jpg,18
Q1393884,The Dixie Hummingbirds,group,1928,United States,The Dixie Hummingbirds (239252818).jpg,5
Q506670,The Doobie Brothers,group,1970,United States,Doobie brothers.jpg,30
Q45354,The Doors,group,1965,United States,Doors electra publicity photo.JPG,187
Q259381,The Dream Syndicate,group,1981,United States,"The Dream Syndicate, 2014-08-31 A.jpg",12
